"Time","Min","1pc","2pc","5pc","10pc","25pc","50pc","90pc","Max","Mean","Median","Std"
20181230002034,179.984,183.672,184.334,185.624,187.176,190.246,194.640,204.551,207.971,195.269,194.640,6.296
20181230003034,179.424,183.839,184.661,185.963,187.479,190.386,194.892,204.450,207.971,195.365,194.892,6.162
20181230004034,178.664,183.839,184.498,186.252,187.779,190.665,195.267,204.348,207.971,195.514,195.267,6.083
20181230005034,178.855,183.672,184.498,186.096,187.929,191.081,195.515,204.348,207.971,195.698,195.515,6.019
20181230010034,178.471,183.168,184.170,186.096,187.929,191.355,196.008,204.247,207.971,195.840,196.008,5.975
20181230011034,178.855,182.657,183.672,186.096,187.929,191.628,196.252,204.042,207.971,196.025,196.252,5.968
20181230012034,179.424,182.657,183.672,185.939,188.078,191.899,196.736,204.042,207.971,196.302,196.736,5.997
20181230013034,179.046,182.452,183.505,186.096,188.078,192.302,197.095,204.348,207.971,196.561,197.095,6.044
20181230014034,179.236,182.484,183.505,186.096,188.226,192.568,197.451,204.653,207.971,196.872,197.451,6.106
20181230015034,179.046,182.657,183.505,185.939,188.226,192.833,197.805,204.955,207.971,197.088,197.805,6.162
20181230020034,180.168,182.828,183.672,185.782,188.226,192.833,198.272,205.155,207.971,197.316,198.272,6.235
20181230021034,179.798,183.337,184.170,185.782,188.226,192.833,198.619,205.225,207.971,197.493,198.619,6.236
20181230022034,180.535,183.505,184.334,186.252,188.374,192.833,198.963,205.255,207.971,197.652,198.963,6.256
20181230023034,181.788,184.005,184.661,186.408,188.521,192.833,199.078,205.355,207.971,197.784,199.078,6.247
20181230024034,181.788,184.170,185.145,186.870,188.814,192.965,199.305,205.652,207.971,197.990,199.305,6.227
20181230025034,182.484,184.661,185.465,187.176,189.104,192.965,199.418,205.652,207.971,198.121,199.418,6.191
20181230030034,180.168,184.985,185.624,187.328,189.249,192.965,199.192,205.850,207.971,198.188,199.192,6.223
20181230031034,183.337,185.305,185.939,187.328,189.249,192.965,199.192,205.948,207.971,198.247,199.192,6.223
20181230032034,183.337,185.782,186.252,187.479,189.249,193.096,199.192,206.145,207.971,198.286,199.192,6.228
20181230033034,181.963,186.096,186.717,187.779,189.249,193.227,199.192,206.243,207.971,198.352,199.192,6.191
20181230034034,182.828,186.252,186.870,188.078,189.536,193.487,199.078,206.243,207.971,198.392,199.078,6.081
20181230035034,182.828,186.252,187.023,188.374,189.963,193.746,199.078,206.145,207.971,198.467,199.078,5.948
20181230040034,182.828,186.563,187.479,188.668,190.386,194.004,198.963,206.145,207.971,198.602,198.963,5.799
20181230041034,182.828,186.717,187.605,188.959,190.665,194.387,198.963,206.223,207.971,198.711,198.963,5.703
20181230042034,182.484,186.870,187.629,189.104,190.804,194.640,198.963,206.243,207.971,198.776,198.963,5.597
20181230043034,182.138,186.870,187.629,189.249,191.081,195.017,199.078,206.438,207.971,198.929,199.078,5.512
20181230044034,183.839,186.870,187.779,189.536,191.355,195.267,199.192,206.243,207.971,198.962,199.192,5.336
20181230045034,183.168,187.328,188.374,190.105,191.763,195.639,199.531,206.047,207.971,199.153,199.531,5.131
20181230050034,182.657,187.176,188.668,190.386,192.033,196.008,199.869,205.948,207.971,199.346,199.869,5.019
20181230051034,184.334,187.176,188.959,190.665,192.302,196.373,200.204,205.850,207.971,199.625,200.204,4.951
20181230052034,182.828,187.479,188.668,190.991,192.793,196.615,200.757,205.948,207.971,199.946,200.757,4.921
20181230053034,182.484,187.779,188.959,191.218,193.096,197.095,201.194,206.145,207.971,200.289,201.194,4.899
20181230054034,182.312,187.881,189.249,191.628,193.487,197.451,201.519,206.340,207.971,200.603,201.519,4.850
20181230055034,180.897,187.328,189.536,191.899,193.875,197.687,201.735,206.535,207.971,200.899,201.735,4.850
20181230060034,180.352,187.328,188.959,192.302,194.132,197.922,201.949,206.729,207.971,201.067,201.949,4.867
20181230061034,181.077,187.176,189.249,192.435,194.514,198.156,202.163,206.826,207.971,201.224,202.163,4.831
20181230062034,181.611,187.176,188.959,192.568,194.892,198.388,202.376,206.826,207.971,201.371,202.376,4.768
20181230063034,182.657,187.479,188.959,192.568,195.391,198.734,202.482,206.826,207.971,201.526,202.482,4.682
20181230064034,181.788,187.629,189.393,192.302,195.639,198.963,202.798,206.922,207.971,201.722,202.798,4.693
20181230065034,181.434,187.716,190.105,192.435,195.515,199.078,202.798,206.922,207.971,201.834,202.798,4.629
20181230070034,180.535,187.629,190.105,192.701,195.515,199.192,203.008,207.018,207.971,201.942,203.008,4.641
20181230071034,181.788,187.601,189.963,192.833,195.391,199.418,203.112,207.018,207.971,201.998,203.112,4.665
20181230072034,182.998,187.057,189.821,192.833,195.142,199.418,203.216,207.018,207.971,202.014,203.216,4.725
20181230073034,183.672,187.176,189.679,192.168,194.766,199.531,203.216,207.114,207.971,201.985,203.216,4.850
20181230074034,184.170,187.328,189.049,191.899,194.259,199.078,203.008,207.201,207.971,201.798,203.008,4.988
20181230075034,184.661,187.253,188.668,191.492,194.004,198.504,203.216,207.114,207.971,201.678,203.216,5.088
20181230080037,185.305,188.052,189.393,191.355,193.875,198.272,203.008,207.114,207.971,201.579,203.008,5.093
20181230081537,185.624,189.393,190.386,191.899,193.965,197.658,202.482,207.114,207.971,201.355,202.482,5.008
20181230083038,184.661,189.393,190.665,192.168,194.170,197.570,201.735,207.114,207.971,201.160,201.735,4.913
20181230084538,185.465,188.814,190.274,192.168,194.132,197.451,201.085,207.018,207.971,200.835,201.085,4.862
20181230090038,182.998,187.133,188.814,191.763,193.746,197.333,200.866,206.729,207.971,200.460,200.866,4.889
20181230091538,184.170,187.176,187.929,190.665,193.227,197.095,200.866,206.535,207.971,200.246,200.866,5.033
20181230093038,182.828,186.717,187.629,189.464,192.435,196.736,201.085,206.535,207.971,200.113,201.085,5.326
20181230094538,182.657,186.005,187.929,189.393,191.628,196.252,201.303,206.632,207.971,200.111,201.303,5.559
20181230100038,182.484,185.782,187.328,189.536,191.218,196.130,201.627,206.826,207.971,200.224,201.627,5.765
20181230101538,181.434,185.465,187.479,189.536,191.355,195.762,201.411,206.922,207.971,200.136,201.411,5.874
20181230103038,183.839,185.939,187.176,189.679,191.492,195.391,201.411,206.826,207.971,199.982,201.411,5.873
20181230104538,184.985,187.479,188.374,190.231,191.628,195.142,200.866,206.826,207.971,199.931,200.866,5.764
20181230110038,186.252,188.226,188.959,191.081,192.168,195.267,200.646,206.922,207.971,199.969,200.646,5.559
20181230111538,185.782,188.959,189.770,191.492,192.701,195.453,200.426,206.922,207.971,200.026,200.426,5.314
20181230113038,186.717,189.638,190.246,191.838,193.357,196.130,200.536,206.922,207.971,200.259,200.536,5.108
20181230114538,187.023,190.105,190.665,192.033,193.487,196.494,200.426,206.632,207.971,200.295,200.426,4.905
20181230120038,186.408,189.963,190.943,192.435,193.746,196.615,200.536,206.632,207.971,200.371,200.536,4.785
20181230121538,187.479,190.526,191.355,192.568,194.004,196.856,200.426,206.729,207.971,200.429,200.426,4.654
20181230123038,184.005,190.526,191.218,192.568,194.004,197.095,200.646,206.632,207.971,200.461,200.646,4.656
20181230124538,185.145,189.509,190.943,192.701,194.132,197.095,200.866,206.535,207.971,200.550,200.866,4.660
20181230130038,185.624,188.668,190.665,192.833,194.259,197.214,201.303,206.632,207.971,200.762,201.303,4.671
20181230131538,185.782,188.587,191.204,192.965,194.514,197.333,201.411,206.729,207.971,200.865,201.411,4.641
20181230133038,186.096,188.978,191.355,193.487,194.892,197.451,201.303,206.922,207.971,200.981,201.303,4.599
20181230134538,185.624,188.814,191.081,193.357,195.267,197.687,201.303,206.729,207.971,201.009,201.303,4.511
20181230140038,186.717,189.348,190.804,192.833,195.267,197.922,201.411,206.729,207.971,201.106,201.411,4.523
20181230141538,183.168,189.821,190.584,192.302,195.017,198.039,201.519,206.729,207.971,201.075,201.519,4.500
20181230143038,185.939,189.393,190.804,192.701,194.640,198.272,201.627,206.632,207.971,201.092,201.627,4.488
20181230144538,188.668,190.105,190.804,193.357,195.017,198.504,201.842,206.535,207.971,201.264,201.842,4.307
20181230150038,189.393,191.218,191.912,193.487,195.391,198.504,201.949,206.632,207.971,201.384,201.949,4.204
20181230151538,187.929,191.218,192.168,193.487,195.142,198.388,201.949,206.632,207.971,201.361,201.949,4.272
20181230153038,185.939,189.393,190.804,192.568,194.514,198.272,202.056,206.826,207.971,201.304,202.056,4.615
20181230154538,183.839,185.673,187.479,191.156,193.487,197.922,202.163,207.018,207.971,201.141,202.163,5.238
20181230160038,183.337,184.661,185.624,189.104,191.899,196.736,202.163,206.922,207.971,200.559,202.163,5.819
20181230161538,183.337,185.145,185.782,187.365,190.386,195.885,201.627,206.826,207.971,200.016,201.627,6.191
20181230163038,183.168,185.145,185.782,187.479,189.536,194.766,200.315,207.018,207.971,199.486,200.315,6.459
20181230164538,184.661,186.408,186.870,187.629,189.679,193.487,198.963,206.826,207.971,198.579,198.963,6.288
20181230170038,184.985,187.176,187.629,188.668,190.105,193.096,198.272,206.243,207.971,198.091,198.272,5.879
20181230171538,183.505,185.782,187.328,189.249,190.665,193.357,198.039,205.652,207.971,197.973,198.039,5.610
20181230173038,184.334,186.036,187.176,189.679,191.355,193.875,198.156,205.553,207.971,198.214,198.156,5.408
20181230174538,185.624,187.023,187.929,190.105,191.763,194.259,198.272,205.652,207.971,198.460,198.272,5.246
20181230180038,184.005,187.176,187.929,189.536,192.168,194.766,198.849,205.652,207.971,198.729,198.849,5.224
20181230181538,183.839,186.717,187.479,189.393,192.033,195.267,199.078,205.652,207.971,198.906,199.078,5.208
20181230183038,183.839,186.988,188.158,189.536,191.899,195.391,199.644,205.850,207.971,199.152,199.644,5.219
20181230184538,183.168,186.096,187.479,190.246,192.302,195.639,199.644,205.850,207.971,199.254,199.644,5.172
20181230190038,183.505,186.096,186.870,189.536,192.435,196.252,199.418,206.047,207.971,199.365,199.418,5.174
20181230191538,185.465,187.479,187.929,189.679,192.435,196.856,199.757,206.047,207.971,199.520,199.757,4.931
20181230193038,187.479,188.959,189.393,190.804,193.096,196.975,200.315,205.850,207.971,199.884,200.315,4.646
20181230194538,189.821,190.804,191.218,192.033,193.746,197.214,201.303,206.340,207.971,200.599,201.303,4.554
20181230200038,190.526,192.302,192.701,193.487,194.640,197.805,201.303,206.729,207.971,201.063,201.303,4.311
20181230201538,191.628,192.833,193.357,194.514,195.639,198.388,201.519,206.535,207.971,201.288,201.519,3.948
20181230203038,192.033,193.487,194.259,195.639,196.736,198.963,202.269,206.632,207.971,201.824,202.269,3.674
20181230204538,192.168,193.746,194.766,196.494,197.333,199.757,202.850,206.922,207.971,202.425,202.850,3.562
20181230210038,192.568,194.004,195.055,196.856,198.039,200.092,203.216,207.210,207.971,202.775,203.216,3.522
20181230211538,192.833,194.517,195.267,196.856,198.156,200.536,203.112,207.114,207.971,202.844,203.112,3.344
20181230213038,194.004,195.654,196.373,197.451,198.734,200.976,203.528,207.018,207.971,203.157,203.528,3.095
20181230214538,191.355,197.095,197.570,198.619,199.418,201.303,204.042,207.210,207.971,203.603,204.042,2.925
20181230220038,186.870,195.639,197.095,198.272,199.418,201.627,204.145,207.210,207.971,203.633,204.145,3.157
20181230221538,184.823,188.895,191.387,196.975,199.078,201.519,204.450,207.402,207.971,203.518,204.450,3.829
20181230223038,182.484,185.971,187.388,193.875,197.570,201.194,204.450,207.306,207.971,203.054,204.450,4.626
20181230224538,183.672,185.465,187.328,190.386,196.008,201.085,204.450,207.402,207.971,202.853,204.450,5.037
20181230230038,182.998,186.096,186.408,189.393,194.132,199.869,204.247,207.402,207.971,202.287,204.247,5.575
20181230231538,183.505,184.823,185.624,187.328,190.105,198.388,203.320,207.402,207.971,201.296,203.320,6.238
20181230233038,183.839,184.714,185.305,186.353,188.270,196.975,202.216,207.210,207.971,200.396,202.216,6.626
20181230234538,182.828,184.066,184.498,185.624,187.734,196.252,201.519,206.922,207.971,199.790,201.519,6.728
20181231000038,182.998,184.649,185.145,186.252,187.929,196.856,201.519,206.826,207.971,199.670,201.519,6.559
20181231001538,185.624,186.408,186.717,187.328,188.521,197.451,201.411,206.826,207.971,200.001,201.411,6.167
20181231003038,185.939,187.077,187.479,188.226,189.393,198.127,201.842,206.729,207.971,200.380,201.842,5.901
20181231004538,185.939,187.176,187.629,188.668,190.105,198.619,202.322,206.826,207.971,200.732,202.322,5.770
20181231010038,185.939,187.188,187.629,188.668,190.804,198.504,202.693,206.922,207.971,201.018,202.693,5.748
20181231011538,185.939,186.717,187.479,189.393,191.628,198.619,203.216,207.018,207.971,201.295,203.216,5.660
20181231013038,185.782,186.870,187.779,189.821,192.168,198.734,203.112,207.114,207.971,201.457,203.112,5.542
20181231014538,185.782,187.479,188.335,190.386,192.435,198.849,203.164,207.210,207.971,201.544,203.164,5.435
20181231020038,187.176,188.668,189.249,190.943,192.168,197.805,203.112,207.018,207.971,201.296,203.112,5.429
20181231021538,186.408,189.249,189.963,191.218,192.568,196.856,202.693,207.114,207.971,201.090,202.693,5.388
20181231023038,182.312,186.132,188.374,189.821,191.899,195.762,201.949,207.018,207.971,200.452,201.949,5.764
20181231024538,184.170,185.581,186.168,187.877,189.963,195.142,201.735,206.989,207.971,199.987,201.735,6.368
20181231030038,184.334,186.717,187.418,188.521,189.963,193.096,201.949,206.922,207.971,199.722,201.949,6.565
20181231031538,184.823,186.563,187.023,188.521,190.006,192.965,201.627,207.114,207.971,199.413,201.627,6.703
20181231033038,184.334,187.023,187.629,188.814,190.105,192.833,199.305,207.114,207.971,198.945,199.305,6.639
20181231034538,186.408,188.226,188.668,189.249,190.105,193.096,197.214,207.018,207.971,198.547,197.214,6.375
20181231040038,188.814,189.536,189.821,190.386,191.081,193.357,197.214,206.826,207.971,198.483,197.214,5.888
20181231041538,188.668,190.246,190.665,191.218,192.033,194.259,197.451,206.632,207.971,198.685,197.451,5.359
20181231043038,188.668,190.526,191.352,192.302,193.357,195.267,198.156,206.340,207.971,199.168,198.156,4.847
20181231044538,189.249,191.218,192.033,193.357,194.514,196.252,199.078,206.047,207.971,199.722,199.078,4.357
20181231050038,190.246,192.033,192.701,193.875,195.639,197.333,200.092,206.145,207.971,200.425,200.092,4.022
20181231051538,192.033,193.227,193.617,194.387,196.252,198.504,200.976,206.340,207.971,201.112,200.976,3.723
20181231053038,192.965,194.132,194.766,195.762,197.035,199.531,201.949,206.535,207.971,201.890,201.949,3.459
20181231054538,194.387,195.515,196.130,197.137,198.156,200.204,202.587,206.826,207.971,202.541,202.587,3.158
20181231060038,195.267,196.494,197.083,198.156,199.192,200.976,203.320,207.018,207.971,203.169,203.320,2.930
20181231061538,196.130,197.333,197.922,198.963,200.092,201.627,203.940,207.018,207.971,203.682,203.940,2.651
20181231063038,188.078,198.492,198.849,199.757,200.866,202.482,204.551,207.210,207.971,204.205,204.551,2.426
20181231064538,195.017,199.398,200.092,200.866,201.864,203.112,204.753,207.402,207.971,204.629,204.753,2.132
20181231070038,197.451,200.976,201.519,202.163,203.008,204.145,205.355,207.402,207.971,205.267,205.355,1.727
20181231071538,200.426,201.867,202.530,203.837,204.450,205.454,206.438,207.592,207.971,206.200,206.438,1.338
20181231073038,201.949,202.456,203.062,204.531,205.454,206.243,206.922,207.782,207.971,206.717,206.922,1.126
20181231074538,203.631,203.749,203.969,204.247,204.894,205.948,206.922,207.877,207.971,206.636,206.922,1.134
20181231080037,203.631,204.022,204.470,204.753,205.355,206.047,206.729,207.782,207.971,206.637,206.729,0.980
20181231081537,205.255,205.420,205.585,206.047,206.369,206.801,207.402,207.877,207.971,207.220,207.402,0.658
20181231083037,206.438,206.444,206.451,206.472,206.506,206.825,207.497,207.772,207.971,207.279,207.497,0.538
20181231084538,207.877,207.878,207.879,207.881,207.886,207.900,207.924,207.962,207.971,207.924,207.924,0.047
20181231154538,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,0.000
20181231160038,206.922,206.928,206.934,206.951,206.980,207.162,207.402,207.687,207.687,207.360,207.402,0.279
20181231161538,207.306,207.312,207.318,207.335,207.363,207.449,207.591,207.820,207.877,207.591,207.591,0.285
20181231164538,206.826,206.839,206.852,206.893,206.960,207.161,207.497,207.801,207.877,207.400,207.497,0.435
20181231170038,207.018,207.022,207.026,207.038,207.057,207.114,207.402,207.877,207.877,207.458,207.402,0.365
20181231171538,207.210,207.222,207.233,207.268,207.325,207.449,207.687,207.858,207.971,207.619,207.687,0.242
20181231173038,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,0.000
20181231174538,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,0.000
20181231180038,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,207.877,0.000
20181231183038,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,207.971,0.000
20181231184538,207.018,207.034,207.049,207.095,207.172,207.402,207.497,207.877,207.877,207.528,207.497,0.291
20181231190038,206.145,206.162,206.180,206.233,206.321,207.186,207.735,207.971,207.971,207.417,207.735,0.641
20181231191538,204.753,204.776,204.798,204.874,205.135,205.899,207.210,207.858,207.971,206.751,207.210,1.058
20181231193038,205.355,205.429,205.504,205.751,206.047,206.559,207.258,207.924,207.971,207.086,207.258,0.774
20181231195022,205.850,205.884,205.919,206.242,206.438,206.922,207.354,207.877,207.971,207.273,207.354,0.585
20181231195522,205.553,205.644,205.735,205.879,206.203,206.874,207.497,207.877,207.971,207.263,207.497,0.651
20181231200038,204.854,205.071,205.263,205.355,205.652,206.291,207.114,207.877,207.971,206.902,207.114,0.854
20181231201538,203.424,203.841,204.251,204.551,205.255,206.340,206.826,207.820,207.971,206.737,206.826,0.980
20181231203038,201.627,201.842,202.407,203.492,204.277,205.454,206.535,207.848,207.971,206.231,206.535,1.439
20181231204538,203.631,204.308,205.055,205.255,205.652,206.145,207.018,207.877,207.971,206.822,207.018,0.899
20181231210038,201.842,202.046,202.861,203.940,204.653,205.454,206.535,207.877,207.971,206.344,206.535,1.332
20181231211538,201.303,201.683,202.328,203.300,204.226,205.255,206.145,207.592,207.971,205.966,206.145,1.363
20181231213038,199.531,200.172,200.646,201.562,202.945,204.854,205.948,207.687,207.971,205.545,205.948,1.845
20181231214538,190.105,192.951,194.080,196.916,199.418,203.580,205.652,207.402,207.971,204.465,205.652,3.429
20181231220038,185.782,188.312,190.587,192.033,196.081,201.735,204.854,207.497,207.971,203.309,204.854,4.707
20181231221538,189.963,190.943,191.521,193.338,195.565,201.003,204.348,207.114,207.971,202.875,204.348,4.346
20181231223038,190.804,191.625,192.695,194.387,196.008,200.646,203.940,207.018,207.971,202.763,203.940,4.037
20181231224538,191.218,192.396,193.671,195.952,197.451,201.411,203.940,207.114,207.971,203.174,203.940,3.611
20181231230038,193.227,194.239,194.892,196.987,198.849,202.163,204.955,207.402,207.971,203.964,204.955,3.349
20181231231538,194.892,195.267,195.885,197.214,198.849,201.842,205.454,207.592,207.971,204.159,205.454,3.445
20181231233038,185.465,188.397,189.679,194.691,196.711,200.092,204.247,207.592,207.971,202.912,204.247,4.590
20181231234538,186.408,187.722,189.249,191.587,194.766,199.192,203.216,207.268,207.971,201.937,203.216,4.967
