Time,Min,1pc,2pc,5pc,10pc,25pc,50pc,90pc,Max,Mean,Median,Std
20181230121000,185.73969506218208,189.81114885032906,191.04790535913594,192.7907134538655,194.35193065042432,197.48573441607851,201.55259198108897,206.68751043896523,207.99378741378572,200.91640802854846,201.55259198108897,4.611355112353347
20181227114000,180.33621952843043,184.0105210836874,186.47506224288668,188.94332899911998,192.30459773632916,198.61282583743414,203.09826104974064,207.3042573002473,207.99378741378572,201.3620377203261,203.09826104974064,5.829064142569661
20181231234000,180.61322350419798,184.06348630119984,185.08537388740888,186.38259560701889,188.94332899911998,199.59059499246203,203.71975186997471,207.26338784297437,207.99378741378572,201.31731698064962,203.71975186997471,6.586813062375222
20181228231000,188.02333373635736,191.18839881023214,191.8416202717389,192.91416097390203,194.51571568532006,197.48573441607851,201.22767057019988,206.89397861971548,207.99378741378572,200.97298116952769,201.22767057019988,4.566697331740485
20181231111500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181229112500,172.63506533089617,178.20478367850768,179.4099553411645,181.35409078115103,184.02772723729538,188.02333373635736,193.57881347049195,203.87381773060258,207.99378741378572,193.6464767102028,193.57881347049195,7.385485209947163
20190101120000,175.10122706454501,186.44962403798482,189.9029832619127,193.69015947342484,196.3541262065738,200.0713903702689,203.85184164764365,207.3042573002473,207.99378741378572,202.57315400242155,203.85184164764365,4.697709959697028
20181230225500,198.1155434891188,198.73625681627698,199.17772287690542,199.9756528201447,200.80640915351353,202.14984138922563,204.76603790170643,207.36753714212895,207.99378741378572,204.31475514085426,204.76603790170643,2.494013855905329
20181229235000,180.25666188066737,183.3050118136999,184.41912254545304,186.07945560891562,187.79789106700855,192.59125964012202,197.81439053178508,205.72601518099464,207.99378741378572,197.3114742669575,197.81439053178508,6.459089418501365
20181229142500,172.18394209343742,175.97878644005382,176.60409461103268,177.78685197690913,179.5015313491699,185.21966574008104,192.09046491726343,203.68287212772063,207.9910098032637,191.99274260188446,192.09046491726343,8.645950165556437
20181229020000,176.18855910144504,184.83191707205765,185.32679598189586,186.3812840818485,187.98382351016193,191.95578750880748,197.5956363648656,206.04887846499878,207.9910098032637,197.14634307826276,197.5956363648656,6.498837012921427
20190101145500,173.76455384742587,182.8649339893839,183.93669802546495,185.38024264973183,186.94871662149845,190.55994278395724,196.36198593103987,205.60812720479007,207.9910098032637,196.24490578430874,196.36198593103987,6.888803425579417
20181228152000,173.50029686465678,180.55751444485966,181.2838671429968,182.3457671135318,183.82537901903814,187.48244624440096,192.31392351663902,202.9418626540175,207.9910098032637,192.80507265937746,192.31392351663902,6.872144469930393
20181227143500,200.01706978123673,200.4226567384752,200.68953731104656,201.0255099109361,201.24973440151422,201.88730601311764,203.02864675749234,207.46236044890102,207.9910098032637,203.80518802302788,203.02864675749234,2.322035009906917
20190101023500,179.31173791675172,181.1037023361488,181.6710583614545,182.8362894241089,184.24106304347868,187.60841643594685,192.80119323642745,203.40854679271922,207.9910098032637,193.39334269174054,192.80119323642745,7.08134919051789
20181230024500,176.46617012285452,185.7257710872496,186.5368988519907,188.08330457215993,190.06770519253857,193.77992015113742,199.41954108741493,206.50165293722156,207.9910098032637,198.7215511617633,199.41954108741493,6.096470722048103
20181230151000,187.48244624440096,189.7836076729782,190.60649998079467,192.00072984320798,193.75842452212382,197.3793615256145,201.69126988019542,206.74244806750352,207.9910098032637,200.90483996534158,201.69126988019542,4.7991004799509875
20181227021500,187.65868557474744,191.43525590382058,192.4411832468622,194.5884723350973,196.82383016183326,200.441579478697,203.42574224657284,207.25211528228667,207.9910098032637,202.6910277849149,203.42574224657284,4.034369570496041
20181231141500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181228025500,189.5452588316286,191.7529118609939,192.51397659394192,193.80140248442513,195.02857659276737,197.41876506310103,201.0255099109361,206.67835681477038,207.9910098032637,200.8728768484806,201.0255099109361,4.3025073962290055
