Time,Min,1pc,2pc,5pc,10pc,25pc,50pc,90pc,Max,Mean,Median,Std
20181228204000,173.82257010689068,180.74060277819723,182.75770020264616,188.2085409369741,194.42962924939567,198.53645507455994,202.69511895952468,207.2146298553591,207.93605580523231,201.16761196126603,202.69511895952468,6.033149548798929
20181228084100,182.54276232161868,183.8234451612614,183.82583384365773,186.25156616622786,188.53909798249217,192.71611709265693,196.9496759068117,206.9093595981794,207.9820419748631,197.4892934688175,196.9496759068117,6.598657233388024
20181227045100,196.5005117278265,197.4162960228588,198.30095380410134,200.0315716297807,201.68951389350806,203.2979706169575,205.5956421409736,207.4441221367237,207.7975912750412,204.94959601198366,205.5956421409736,2.460335825639192
20181229064100,173.9772262965042,179.40297942388978,181.0284058508723,185.4770517374491,190.68741199836177,197.89892483375712,203.17712326085336,207.4758399217948,207.91436112689547,200.81925761376658,203.17712326085336,6.900947682751159
20181231192300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181227054400,205.40434854656854,205.40487510540353,205.40540166423847,205.40698134074344,206.00442325235446,206.6777505749182,206.88834367606873,207.91908917378683,207.92016762956487,206.9063674309221,206.88834367606873,0.7410613196752912
20181230060900,178.6437422048566,184.1477228997716,186.22928648408853,188.25924049363493,190.76867372914376,195.86695245836228,200.9189353143595,207.1073975026033,207.96049284026577,199.9139053187506,200.9189353143595,6.041048087571831
20181231174400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181231095300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181231080500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181231160300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181228043500,190.55760143175638,191.09732219461415,191.61687931423063,192.64095520637716,194.61298428761825,200.44176274301583,204.06599310388552,207.42955793856788,207.79824733651756,202.63318091868325,204.06599310388552,4.578700877036981
20181230083300,184.66147074028314,186.021692386227,187.32983503836658,189.20501566555825,192.14075817354922,196.93167045012993,201.68810284708837,206.80477200719434,207.9997816938762,200.34602724572818,201.68810284708837,5.60475021965834
20181227165000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181227070400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20181231060000,199.91576420389956,200.82482955450203,200.8775825808297,201.8101576990488,203.85894911482535,206.6821337584188,207.4949500282694,207.9140243385607,207.9243292612245,206.67561152940985,207.4949500282694,1.8684263175462126
20181231215400,205.02287274980168,205.0455142791417,205.06815580848178,205.13608039650194,205.24928804320217,205.5866871359308,205.7732992695725,207.08525255275964,207.94655909381066,206.02914908295423,205.7732992695725,0.8873274668154851
20181230194800,191.76214504546454,193.54280458426598,194.6885493371417,197.7994435996787,199.43831408499,201.41781538002954,203.71657571702468,206.83455152407765,207.68432350695267,203.17957358670316,203.71657571702468,3.116659388363043
20181228070700,185.47980089301882,186.63959280350906,187.5256249244561,189.0745473878777,191.28836063434653,196.87917813299399,202.25298520489653,207.07114237902732,207.8948522166487,200.6577211697948,202.25298520489653,5.913671352682192
